id,name,carbon/past,val,carbon/future,energy/past,energy/present,energy/future,intensity/past,intensity/present,intensity/future,location/continent/id,location/continent/value,location/country/id,location/country/value,lat,lon,location/state/id,location/state/value,location/zip,location/city/id,location/city/value,location/metroarea/id,location/metroarea/value,location/county/id,location/county/value,location/congdist/id,location/congdist/value
44520,TANJUNG BIN,0,8352900,13181000,0,8616600,13264000,0,969,994,6255147,Asia,1733045,Malaysia,1.3342,103.5472,1733049,Johor,82030,,,,,,,,
22664,KOLAGHAT,10071000,8363500,8363500,8104900,6588000,6588000,1240,1270,1270,6255147,Asia,1269750,India,22.3755556,88.7363889,1252881,Bengal,721 1,,,,,,,,
38277,RUSH ISLAND,8047000,8365900,8365900,7492000,8017200,8017200,1070,1040,1040,6255149,North America,6252001,United States,38.1306,-90.2625,4398678,Missouri,63028,,,99999476,"St. Louis-St. Charles-Farmington, MO-IL",4392394,Jefferson County,99992903,Russ Carnahan
70988,TRANSALTA CENTRALIA GENERATION,11318000,8372600,8372600,10643000,7828700,7828700,1060,1070,1070,6255149,North America,6252001,United States,46.7559,-122.8578,5815135,Washington,98531,,,,,5800813,Lewis County,99995303,Jaime Herrera Beutler
20593,JUBAIL IWPP,0,8398400,5587000,0,16465000,11034000,0,510,506,6255147,Asia,102358,Saudi Arabia,27.011222,49.658255,108241,Al Min��aqah ash Sharq��yah,,,,,,,,,
31069,NEWTON,7736700,8405200,8405200,7024600,7983700,7983700,1100,1050,1050,6255149,North America,6252001,United States,38.9361,-88.2778,4896861,Illinois,62448,,,,,4241756,Jasper County,99991719,John Shimkus
35631,PPL BRUNNER ISLAND,7509200,8417900,8417900,10422000,8863900,8863900,721,950,950,6255149,North America,6252001,United States,40.097,-76.6962,6254927,Pennsylvania,17370,,,99999564,"York-Hanover-Gettysburg, PA",5220355,York County,99994219,Todd Russell Platts
22921,KOTHAGUDEM,8224300,8421100,8104300,6526400,8111000,6714200,1260,1040,1210,6255147,Asia,1269750,India,17.25,80.15,1278629,State of Andhra Pradesh,507 1,1267076,Khammam,,,,,,
39925,SATPURA,7876300,8428600,11434000,6251400,5809000,9755900,1260,1450,1170,6255147,Asia,1269750,India,21.9152778,77.8961111,1264542,State of Madhya Pradesh,460 4,1276389,Bet��l,,,,,,
43121,STAVROPOL GRES,9046800,8429100,11410000,10367000,10608000,14754000,873,795,773,6255148,Europe,2017370,Russia,45.3179,41.5407,487839,Stavropol�۪skiy Kray,35612,,,,,,,,
20171,JEBEL ALI,6349000,8429800,8429800,11089000,13339000,13339000,573,632,632,6255147,Asia,290557,United Arab Emirates,25.012788,55.04947,292224,Dubayy,,,,,,,,,
46353,TROITSK GRES,9174400,8452600,14757000,7031100,6883600,11974000,1300,1230,1230,6255148,Europe,2017370,Russia,54.03694444,61.64722222,1508290,Chelyabinsk Oblast,45710,1489246,Troitsk,,,,,,
37629,RIZHAO,3992300,8455900,8455900,4363800,9592300,9592300,915,882,882,6255147,Asia,1814991,China,35.4275,119.4552778,1796328,Shandong Sheng,27682,1797132,Rizhao,,,,,,
1698,ANTELOPE VALLEY,7322600,8499300,8499300,6486700,6942200,6942200,1130,1220,1220,6255149,North America,6252001,United States,47.3714,-101.8344,5690763,North Dakota,58523,,,,,5690489,Mercer County,99993800,Rick Berg
40929,SHAWNEE (1379),9613600,8511200,0,9132600,7451100,0,1050,1140,0,6255149,North America,6252001,United States,37.1517,-88.775,6254925,Kentucky,42086,,,,,4300244,McCracken County,99992101,Ed Whitfield
70876,MIAMI FORT,7667900,8518800,8518800,7614500,8634600,8634600,1010,987,987,6255149,North America,6252001,United States,39.1131,-84.8031,5165418,Ohio,45100,,,,,4513583,Hamilton County,99993901,Steve Chabot
19552,IRIKLINSK,10156000,8553400,9949400,11713000,10728000,12067000,867,797,824,6255148,Europe,2017370,Russia,51.6739,58.6405,515001,Orenburgskaya Oblast�۪,46280,,,,,,,,
29604,MOUNTAINEER,7613700,8587400,8587400,8267900,8978200,8978200,921,956,956,6255149,North America,6252001,United States,38.9794,-81.9344,4826850,West Virginia,25265,,,,,4813934,Mason County,99995402,Shelley Moore Capito
9523,COTTAM,8980000,8590000,8590000,10805000,9269300,9269300,831,927,927,6255148,Europe,2635167,United Kingdom,53.30333333,-0.780555556,6269131,England,DN22 ,,,,,,,,
41064,SHIHENG-2,8649900,8592600,8592600,7307300,7794200,7794200,1180,1100,1100,6255147,Asia,1814991,China,35.2605556,117.9675,1796328,Shandong Sheng,27162,1811440,Feicheng,,,,,,
47612,VALES POINT,8580300,8593900,8593900,7692700,8342500,8342500,1120,1030,1030,6255151,Oceania,2077456,Australia,-33.1666667,151.5333333,2155400,New South Wales,2259,,,,,,,,
40993,SHENTOU-2,7954300,8605600,8605600,9583900,8150300,8150300,830,1060,1060,6255147,Asia,1814991,China,32.18722222,119.9163889,1795912,Shanxi Sheng,,,,,,,,,
51148,SURATGARH,10589000,8606400,17852000,8409100,8326000,15913000,1260,1030,1120,6255147,Asia,1269750,India,29.3166667,73.9,1258899,Rajasthan,335 8,,,,,,,,
18072,HOHHOT POWER,0,8612900,0,0,7920900,0,0,1090,0,6255147,Asia,1814991,China,40.8105556,111.6522222,2035607,Inner Mongolia,,2036892,Hohhot,,,,,,
8870,CLIFTY CREEK,8884100,8627300,8627300,8380900,8353000,8353000,1060,1030,1030,6255149,North America,6252001,United States,38.7383,-85.4192,4921868,Indiana,47250,,,,,4259654,Jefferson County,99991809,Todd Young
3252,BAOTOU-2,0,8633600,3619600,0,8010900,3451400,0,1080,1050,6255147,Asia,1814991,China,40.6522222,109.8222222,2035607,Inner Mongolia,,2038432,Baotou,,,,,,
4540,BIG BEND (645),9777700,8662100,0,9092900,8326800,0,1080,1040,0,6255149,North America,6252001,United States,27.7944,-82.4036,4155751,Florida,33572,,,,,4158712,Hillsborough County,,
50845,ZAINSK SDEPS,10183000,8672600,8672600,11930000,10882000,10882000,854,797,797,6255148,Europe,2017370,Russia,55.319499,52.069416,484048,Respublika Tatarstan,42352,,,,,,,,
48162,DR NARLA TATA RAO,10445000,8686800,10943000,8291800,8848000,9251600,1260,982,1180,6255147,Asia,1269750,India,16.1666667,81.1333333,1278629,State of Andhra Pradesh,521 4,,,,,,,,
44253,TAIZHOU-1,10089000,8696500,4679300,8852700,7701300,4428100,1140,1130,1060,6255147,Asia,1814991,China,28.85,121.1166667,1784764,Zhejiang Sheng,31520,1803422,Linhai,,,,,,
4544,BIG BROWN,9336800,8703800,8703800,8301800,7714700,7714700,1120,1130,1130,6255149,North America,6252001,United States,31.8206,-96.0561,4736286,Texas,75840,,,,,4692377,Freestone County,99994806,Joe Barton
70896,NORTHEASTERN,7679000,8704900,8704900,8143700,9756800,9756800,943,892,892,6255149,North America,6252001,United States,36.4317,-95.7008,4544379,Oklahoma,74053,,,99999538,"Tulsa-Bartlesville, OK",4549638,Rogers County,99994002,Dan Boren
41004,SHENZHEN XIBU (MAWAN),8909100,8717000,8717000,7768400,7156300,7156300,1150,1220,1220,6255147,Asia,1814991,China,22.54553766,114.0682983,1809935,Guangdong Sheng,,1795565,Shenzhen,,,,,,
50384,XUANWEI,7612300,8725200,8725200,6555900,7747400,7747400,1160,1130,1130,6255147,Asia,1814991,China,26.2666667,104.0166667,1785694,Yunnan,,,,,,,,,
50352,XINGTAI,8902700,8762800,8762800,7410900,7306800,7306800,1200,1200,1200,6255147,Asia,1814991,China,37.0630556,114.4941667,1808773,Hebei,5400,1788927,Xingtai,,,,,,
36185,QIANXI,0,8766800,8766800,0,8197800,8197800,0,1070,1070,6255147,Asia,1814991,China,27.0380556,106.0255556,1809445,Guizhou Sheng,,,,,,,,,
745,AL-QURAYYAH,10561000,8775100,11069000,13262000,10145000,14883000,796,865,744,6255147,Asia,102358,Saudi Arabia,25.740813,49.604396,108241,Al Min��aqah ash Sharq��yah,,,,,,,,,
41418,SHUANGYASHAN,5580700,8893000,8893000,4424900,8763900,8763900,1260,1010,1010,6255147,Asia,1814991,China,46.56527778,131.6716667,2036965,Heilongjiang Sheng,15513,2034786,Shuangyashan,,,,,,
22742,KONAKOVO GRES,10413000,8894800,8894800,11809000,11112000,11112000,882,800,800,6255148,Europe,2017370,Russia,57.213665,33.992167,480041,Tverskaya Oblast�۪,,,,,,,,,
41347,SHIZUISHAN-2,8634400,8904500,8904500,7716000,8154700,8154700,1120,1090,1090,6255147,Asia,1814991,China,39.2333333,106.7694444,1799355,Ningxia Huizu Zizhiqu,,1794806,Shizuishan,,,,,,
43629,SULTAN AZIZ (KAPAR),8153100,8920700,5216100,7619100,7363700,5091800,1070,1210,1020,6255147,Asia,1733045,Malaysia,3.1333333,101.3833333,1733037,Selangor,42200,,,,,,,,
34885,PLANTA CENTRO,8221300,8975600,8975600,8848300,10482000,10482000,929,856,856,6255150,South America,3625428,Venezuela,10.4888889,-68.2002778,3646751,Estado Carabobo,,,,,,,,,
39496,SANJAY GANDHI (BIRSINGPUR),7183000,8987500,8987500,5706900,7074000,7074000,1260,1270,1270,6255147,Asia,1269750,India,23.5333333,80.8333333,1264542,State of Madhya Pradesh,484 5,,,,,,,,
71343,SPRINGERVILLE,6102200,9015700,9015700,5705700,8480900,8480900,1070,1060,1060,6255149,North America,6252001,United States,34.3186,-109.1636,5551752,Arizona,85938,,,,,5551519,Apache County,99990401,Paul A. Gosar
30912,NEURATH,11995000,9065000,26084000,9127800,7838100,20682000,1310,1160,1260,6255148,Europe,2921044,Germany,51.05847857,6.582584716,2861876,North Rhine-Westphalia,41517,2917540,Grevenbroich,,,,,,
17106,HATFIELDS FERRY POWER STATION,8157500,9065100,9065100,8434100,9052400,9052400,967,1000,1000,6255149,North America,6252001,United States,39.8562,-79.9274,6254927,Pennsylvania,15461,,,,,5189414,Fayette County,99994212,Mark S. Critz
27594,MATSUURA J-POWER,9320800,9068900,9068900,12076000,11680000,11680000,772,776,776,6255147,Asia,1861060,Japan,33.34423,129.707825,1856156,Nagasaki-ken,859-4,,,,,,,,
35866,PRUNEROV,8600000,9070000,14189000,6761900,7156200,11206000,1270,1270,1270,6255148,Europe,3077311,Czech Republic,50.41861111,13.25861111,,,43201,,,,,,,99997298,
29573,MOUNT PIPER,10639000,9136900,19874000,8699900,9341500,19242000,1220,978,1030,6255151,Oceania,2077456,Australia,-33.3666667,150,2155400,New South Wales,2847,,,,,,,,
13141,FARAKKA,11836000,9181900,13155000,10852000,9479000,10986000,1090,969,1200,6255147,Asia,1269750,India,24.8166667,87.9,1252881,Bengal,742 2,,,,,,,,
28737,MITCHELL (3948),8898200,9193500,9193500,9100800,9389800,9389800,978,979,979,6255149,North America,6252001,United States,39.8297,-80.8153,4826850,West Virginia,26041,,,,,4813820,Marshall County,99995401,David McKinley
27008,MANJUNG,9744400,9194100,19627000,8644000,7934100,16706000,1130,1160,1170,6255147,Asia,1733045,Malaysia,4.1987,100.67,1733041,Perak,32040,,,,,,,,
33587,PANSHAN,5353300,9203100,9203100,6346700,9192100,9192100,843,1000,1000,6255147,Asia,1814991,China,39.98194444,117.4611111,1792943,Tianjin Shi,30190,,,,,,,,
70983,CHESTERFIELD (3797),7550000,9224100,9224100,8283300,10659000,10659000,911,865,865,6255149,North America,6252001,United States,37.3822,-77.3833,6254928,Virginia,23831,,,,,4752255,Chesterfield County,99995104,J. Randy Forbes
49497,W H SAMMIS,12951000,9238600,9238600,13664000,8820100,8820100,948,1050,1050,6255149,North America,6252001,United States,40.5308,-80.6311,5165418,Ohio,43961,,,,,5159079,Jefferson County,99993906,Bill Johnson
35634,PPL MONTOUR,6812500,9366100,9366100,9843300,9932500,9932500,692,943,943,6255149,North America,6252001,United States,41.0714,-76.6672,6254927,Pennsylvania,17884,,,,,5201786,Montour County,99994210,Tom Marino
6796,CAMDEN,0,9377700,9377700,0,7472100,7472100,0,1260,1260,6255146,Africa,953987,South Africa,-26.5333333,29.9833333,1085595,Mpumalanga,,,,,,,,,
30001,MUSKOGEE,10335000,9379700,9379700,9369000,8506500,8506500,1100,1100,1100,6255149,North America,6252001,United States,35.7617,-95.2847,4544379,Oklahoma,74434,,,,,4543342,Muskogee County,99994002,Dan Boren
38353,RYAZAN SDPP,8666200,9401700,9401700,7838400,7461300,7461300,1110,1260,1260,6255148,Europe,2017370,Russia,54.03444444,39.7775,500059,Ryazanskaya Oblast�۪,39116,,,,,,,,
16862,HARAMACHI,9249300,9441300,9441300,11886000,12058000,12058000,778,783,783,6255147,Asia,1861060,Japan,37.6333333,140.9666667,2112922,Fukushima-ken,975-0,,,,,,,,
14890,GENESEE,6733500,9489700,9489700,9563000,12242000,12242000,704,775,775,6255149,North America,6251999,Canada,53.344,-114.305,5883102,Alberta,T0C 2,,,,,,,,
20268,J H CAMPBELL,9267000,9559000,9559000,9379600,9638100,9638100,988,992,992,6255149,North America,6252001,United States,42.9103,-86.2036,5001836,Michigan,49460,,,99999266,"Grand Rapids-Muskegon-Holland, MI",5004681,Ottawa County,99992602,Bill Huizenga
1577,ANGUL SMELTER,6655100,9562900,10381000,5312700,7575200,8538200,1250,1260,1220,6255147,Asia,1269750,India,20.85,85.1,1261029,State of Orissa,759 1,,,,,,,,
10132,DAMAVAND,2851400,9565600,9565600,5631200,18754000,18754000,506,510,510,6255147,Asia,130758,Iran,35.468115,52.351967,110791,Ost��n-e Tehr��n,,,,,,,,,
29582,MT STORM,11145000,9612500,9612500,11632000,9782700,9782700,958,983,983,6255149,North America,6252001,United States,39.2014,-79.2667,4826850,West Virginia,26739,,,,,4807365,Grant County,99995401,David McKinley
27274,MARITZA EAST-2,6428400,9630000,9630000,4700800,7486400,7486400,1370,1290,1290,6255148,Europe,732800,Bulgaria,42.25642,26.132015,864559,Oblast Stara Zagora,6265,,,,,,,,
18673,HUANENG YIMIN,5296000,9635700,17659000,6333300,9739800,14686000,836,989,1200,6255147,Asia,1814991,China,48.55027778,119.7777778,2035607,Inner Mongolia,,,,,,,,,
21291,KARDIA,11000000,9650000,9650000,9548200,9038100,9038100,1150,1070,1070,6255148,Europe,390903,Greece,40.407152,21.788378,6697811,Ditiki Makedonia,50200,,,,,,,,
9617,CRAIG (6021),10141000,9652800,9652800,9969200,9425400,9425400,1020,1020,1020,6255149,North America,6252001,United States,40.4627,-107.5912,5417618,Colorado,81626,,,,,5579973,Moffat County,99990803,Scott R. Tipton
17274,HEBI FENGHE,2633500,9685600,19027000,2087500,9517700,18635000,1260,1020,1020,6255147,Asia,1814991,China,35.8991667,114.1925,1808520,Henan Sheng,45800,1808770,Hebi,,,,,,
50214,WUSHASHAN,0,9701600,9701600,0,10945000,10945000,0,886,886,6255147,Asia,1814991,China,29.50611111,121.6641667,1784764,Zhejiang Sheng,,,,,,,,,
37643,R M SCHAHFER,10449000,9806700,9806700,9350900,8692100,8692100,1120,1130,1130,6255149,North America,6252001,United States,41.2175,-87.0239,4921868,Indiana,46392,,,,,4922007,Jasper County,99991801,Peter J. Visclosky
10864,DINGZHOU,0,9845700,9845700,0,11912000,11912000,0,827,827,6255147,Asia,1814991,China,38.5130556,114.9955556,1808773,Hebei,7300,1812728,Dingzhou,,,,,,
18685,HUANGHUA CANGZHOU,0,9848900,9848900,0,11912000,11912000,0,827,827,6255147,Asia,1814991,China,38.3166667,116.8666667,1808773,Hebei,,1816080,Cangzhou,,,,,,
21931,KEYSTONE (3136),7445200,9856100,9856100,12263000,10543000,10543000,607,935,935,6255149,North America,6252001,United States,40.6604,-79.3411,6254927,Pennsylvania,15774,,,99999430,"Pittsburgh-New Castle, PA",5194872,Indiana County,99994212,Mark S. Critz
23684,LA CYGNE,11335000,9860500,9860500,10263000,9244800,9244800,1100,1070,1070,6255149,North America,6252001,United States,38.3472,-94.6389,4273857,Kansas,66040,,,,,4274536,Linn County,99992002,Lynn Jenkins
34693,PINGWEI,7259600,9884600,20297000,7265600,10746000,19186000,999,920,1060,6255147,Asia,1814991,China,32.68416667,116.9013889,1818058,Anhui Sheng,,1807681,Huainan,,,,,,
3938,BELLE RIVER,9551800,9887200,9887200,9197200,9584500,9584500,1040,1030,1030,6255149,North America,6252001,United States,42.7748,-82.4945,5001836,Michigan,48054,,,99999220,"Detroit-Warren-Flint, MI",5008112,Saint Clair County,99992610,Candice Miller
45835,TONGLIAO,9810500,9892100,9892100,7212900,8237900,8237900,1360,1200,1200,6255147,Asia,1814991,China,43.6125,122.265278,2035607,Inner Mongolia,2801,2034400,Tongliao,,,,,,
736,AL-MUSSAIB,4276700,9905200,9275800,4746400,14844000,10993000,901,667,844,6255147,Asia,99237,Iraq,32.783315,44.282512,98227,Mu�����faz�at B��bil,,,,,,,,,
20782,KAHALGAON,7821100,9909800,9909800,5709600,10083000,10083000,1370,983,983,6255147,Asia,1269750,India,25.24277778,87.26333333,1275715,State of Bih��r,813 2,,,,,,,,
20324,JIAXING,3400700,9922000,19604000,3704400,10609000,21770000,918,935,901,6255147,Asia,1814991,China,30.62972222,121.1461111,1784764,Zhejiang Sheng,31000,,,,,,,,
44647,TARONG,9187400,9964900,9964900,8526200,9060200,9060200,1080,1100,1100,6255151,Oceania,2077456,Australia,-26.6666667,152,2152274,Queensland,4615,,,,,,,,
16979,HARRISON POWER STATION,13307000,9966500,9966500,13584000,10064000,10064000,980,990,990,6255149,North America,6252001,United States,39.3844,-80.3325,4826850,West Virginia,26366,,,99999242,"Fairmont-Clarksburg, WV",4808274,Harrison County,99995401,David McKinley
41255,SHINCHI,8959100,9980000,9980000,11945000,11947000,11947000,750,835,835,6255147,Asia,1861060,Japan,37.7928325,140.9294055,2112922,Fukushima-ken,,,,,,,,,
43061,STANWELL,9416000,10013000,8504800,9240800,9339400,8678800,1020,1070,980,6255151,Oceania,2077456,Australia,-23.3833333,150.5,2152274,Queensland,4702,2151437,Rockhampton,,,,,,
18853,HUNTER,10533000,10062000,10062000,9968000,9438700,9438700,1060,1070,1070,6255149,North America,6252001,United States,39.1747,-111.0289,5549030,Utah,84513,,,,,5538893,Emery County,99994902,Jim Matheson
37938,ROPAR,10287000,10086000,10086000,8165300,9238000,9238000,1260,1090,1090,6255147,Asia,1269750,India,30.9663889,76.5330556,1259223,State of Punjab,140 0,1257951,R��pnagar,,,,,,
51375,ZHENENG LANXI,0,10144000,10144000,0,11580000,11580000,0,876,876,6255147,Asia,1814991,China,29.21946,119.476953,1784764,Zhejiang Sheng,,1804442,Lanxi,,,,,,
18622,HUAINAN LUOHE,8199200,10230000,14613000,7316700,10437000,13734000,1120,980,1060,6255147,Asia,1814991,China,32.68527778,117.0777778,1818058,Anhui Sheng,,1813451,Datong,,,,,,
48883,WANGQU,0,10259000,10259000,0,10820000,10820000,0,948,948,6255147,Asia,1814991,China,36.331389,113.224444,1795912,Shanxi Sheng,,,,,,,,,
62715,ZHENENG YUEQING,0,10269000,10269000,0,11580000,11580000,0,887,887,6255147,Asia,1814991,China,27.985,120.9636111,1784764,Zhejiang Sheng,,,,,,,,,
10037,DAIHAI,0,10271000,10271000,0,11200000,11200000,0,917,917,6255147,Asia,1814991,China,40.521111,112.493056,2035607,Inner Mongolia,1370,,,,,,,,
45412,TIELING,8793400,10278000,10278000,7632900,11298000,11298000,1150,910,910,6255147,Asia,1814991,China,42.2930556,123.8413889,2036115,Liaoning,,2034439,Tieling,,,,,,
10692,DEZHOU (HUALU),17360000,10279000,10279000,16532000,10566000,10566000,1050,973,973,6255147,Asia,1814991,China,37.45194444,116.2430556,1796328,Shandong Sheng,25302,1812955,Dezhou,,,,,,
20287,JIANBI,12813000,10294000,18686000,11151000,8912000,16599000,1150,1160,1130,6255147,Asia,1814991,China,32.18166667,119.5763889,1806260,Jiangsu Sheng,21260,1784642,Zhenjiang,,,,,,
50558,YANGZHOU-2,0,10295000,0,0,10377000,0,0,992,0,6255147,Asia,1814991,China,32.27,119.4219444,1806260,Jiangsu Sheng,,1787227,Yangzhou,,,,,,
35602,POWERTON,10126000,10336000,10336000,8898200,9334800,9334800,1140,1110,1110,6255149,North America,6252001,United States,40.5408,-89.6786,4896861,Illinois,61554,,,99999426,"Peoria-Canton, IL",4913271,Tazewell County,99991718,Aaron Schock
36196,HUANENG QINBEI,5343600,10338000,18783000,7706500,10970000,19744000,693,942,951,6255147,Asia,1814991,China,35.09,112.58,1808520,Henan Sheng,45466,,,,,,,,
13281,FENGCHENG,8948300,10428000,10428000,7800000,10955000,10955000,1150,952,952,6255147,Asia,1814991,China,28.19583333,115.7086111,1806222,Jiangxi Sheng,,1806248,Jianguang,,,,,,
3427,BARRY,12312000,10436000,10436000,14435000,14087000,14087000,853,741,741,6255149,North America,6252001,United States,31.0069,-88.0103,4829764,Alabama,36512,,,99999380,"Mobile-Daphne-Fairhope, AL",4076607,Mobile County,99990101,Jo Bonner
50541,YANGLUO,8922200,10463000,19309000,7757400,10216000,19139000,1150,1020,1010,6255147,Asia,1814991,China,30.69388889,114.5430556,1808773,Hebei,,,,,,,,,
34687,PINGLIANG,8444800,10537000,10537000,7735300,11070000,11070000,1090,952,952,6255147,Asia,1814991,China,35.5391667,106.6861111,1810676,Gansu Sheng,74400,1798760,Pingliang,,,,,,
50324,XIBAIPO,8903500,10577000,10577000,7743900,10407000,10407000,1150,1020,1020,6255147,Asia,1814991,China,38.24583333,114.2191667,1808773,Hebei,5040,,,,,,,,
14952,GERALD GENTLEMAN,10025000,10582000,10582000,9324600,10001000,10001000,1080,1060,1060,6255149,North America,6252001,United States,41.0808,-101.1408,5073708,Nebraska,69165,,,,,5697026,Lincoln County,99993103,Adrian Smith
33567,PANIPAT,9025000,10586000,10586000,7167100,9214000,9214000,1260,1150,1150,6255147,Asia,1269750,India,29.3888889,76.9680556,1270260,Haryana,132 1,,,,,,,,
44057,SYRDARYA,11343000,10672000,10672000,13948000,13687000,13687000,813,780,780,6255147,Asia,1512440,Uzbekistan,39.9666667,64.4666667,,,70822,,,,,,,99997298,
40231,SCHWARZE PUMPE,8433200,10700000,10700000,11580000,12779000,12779000,728,837,837,6255148,Europe,2921044,Germany,51.53537295,14.35383702,2945356,Brandenburg,,,,,,,,,
7102,CARDINAL,10519000,10710000,10710000,10794000,10784000,10784000,974,993,993,6255149,North America,6252001,United States,40.2522,-80.6486,5165418,Ohio,43913,,,,,5159079,Jefferson County,99993906,Bill Johnson
36452,RAICHUR,12150000,10715000,17757000,9704700,9488000,14852000,1250,1130,1200,6255147,Asia,1269750,India,16.2,77.3666667,1267701,State of Karn��taka,584 1,1259012,R��ich��r,,,,,,
50446,YALLOURN,10644000,10724000,10724000,8849100,8988400,8988400,1200,1190,1190,6255151,Oceania,2077456,Australia,-38.1833333,146.3333333,2145234,Victoria,3825,,,,,,,,
28472,MILL CREEK (1364),9951800,10769000,10769000,9587100,10374000,10374000,1040,1040,1040,6255149,North America,6252001,United States,38.0531,-85.91,6254925,Kentucky,40272,4299276,Louisville,99999350,Louisville/Jefferson County--Elizabethtown--Scottsburg{comma,4296212,Jefferson County,99992102,Brett Guthrie
20385,JINJIE,0,10775000,10775000,0,11178000,11178000,0,964,964,6255147,Asia,1814991,China,39.950075,113.956632,1795912,Shanxi Sheng,71931,,,,,,,,
48855,WANAKBORI,11773000,10887000,13820000,9334400,10928000,11110000,1260,996,1240,6255147,Asia,1269750,India,22.75,72.6833333,1270770,State of Gujar��t,361 1,,,,,,,,
23176,KRYVORIZKA,10422000,10890000,10890000,8620400,10016000,10016000,1210,1090,1090,6255148,Europe,690791,Ukraine,47.566589,33.650501,709929,Dnipropetrovska Oblast',53860,,,,,,,,
22994,KOZIENICE,9500000,10900000,10900000,9820800,10392000,10392000,967,1050,1050,6255148,Europe,798544,Poland,51.664722,21.466666,858787,Masovian Voivodeship,,,,,,,,,
51229,ZHANGJIAKOU,17520000,10925000,12530000,15823000,9650200,11567000,1110,1130,1080,6255147,Asia,1814991,China,40.65777778,114.945,1808773,Hebei,7513,2033196,Zhangjiakou,,,,,,
40832,SHALINGZI,18149000,10925000,0,15823000,9650200,0,1150,1130,0,6255147,Asia,1814991,China,40.6608333,114.91,1808773,Hebei,,,,,,,,,
16146,GUANGAN,4082200,10959000,10959000,3691200,10721000,10721000,1110,1020,1020,6255147,Asia,1814991,China,30.52805556,106.8261111,1794299,Sichuan Sheng,,1806466,Guangyuan,,,,,,
8928,COAL CREEK,10483000,10987000,10987000,8475100,9134000,9134000,1240,1200,1200,6255149,North America,6252001,United States,47.3761,-101.1567,5690763,North Dakota,58576,,,,,5690448,McLean County,99993800,Rick Berg
51300,YUANBAOSHAN,15359000,11083000,11083000,13727000,10197000,10197000,1120,1090,1090,6255147,Asia,1814991,China,42.30333333,119.3291667,2035607,Inner Mongolia,2408,2038067,Chifeng,,,,,,
70447,CRYSTAL RIVER,14342000,11086000,11086000,22452000,16526000,16526000,639,671,671,6255149,North America,6252001,United States,28.9575,-82.69833333,4155751,Florida,34428,,,,,4151140,Citrus County,99991205,Richard Nugent
20304,JIANGYIN,2202300,11115000,0,1746500,10794000,0,1260,1030,0,6255147,Asia,1814991,China,31.928249,120.312567,1806260,Jiangsu Sheng,,1815251,Chengjiang,,,,,,
15208,GLADSTONE (AU),10500000,11140000,11140000,9837300,10104000,10104000,1070,1100,1100,6255151,Oceania,2077456,Australia,-23.85,151.25,2152274,Queensland,4680,,,,,,,,
18667,HUANENG SHANG'AN,7872900,11165000,11165000,8077600,10886000,10886000,975,1030,1030,6255147,Asia,1814991,China,38.0413889,114.4786111,1808773,Hebei,5031,1795270,Shijiazhuang,,,,,,
49156,WEIHE-2,14226000,11204000,11204000,11833000,9994400,9994400,1200,1120,1120,6255147,Asia,1814991,China,36.2166667,110.5,1795912,Shanxi Sheng,71203,,,,,,,,
18227,HOMER CITY STATION,12927000,11228000,11228000,13250000,11418000,11418000,976,983,983,6255149,North America,6252001,United States,40.511,-79.1968,6254927,Pennsylvania,15748,,,,,5194872,Indiana County,99994209,Bill Shuster
18674,HUANENG YINGKOU,4216200,11270000,11270000,3925800,11463000,11463000,1070,983,983,6255147,Asia,1814991,China,40.30472222,122.1047222,2036115,Liaoning,11500,2033370,Yingkou,,,,,,
9217,CONEMAUGH,11256000,11287000,11287000,13024000,12156000,12156000,864,928,928,6255149,North America,6252001,United States,40.3842,-79.0611,6254927,Pennsylvania,15944,,,,,5219013,Westmoreland County,99994209,Bill Shuster
49546,WHITE BLUFF,11863000,11395000,11395000,10951000,10803000,10803000,1080,1050,1050,6255149,North America,6252001,United States,34.4236,-92.1392,4099753,Arkansas,72132,,,99999340,"Little Rock-North Little Rock-Pine Bluff, AR",4116433,Jefferson County,99990504,Mike Ross
14390,FUTTSU,8993800,11461000,11099000,22534000,28187000,26556000,399,407,418,6255147,Asia,1861060,Japan,35.3052778,139.8186111,2113014,Chiba-ken,293-0,1863713,Futtsu,,,,,,
34333,AES PETERSBURG,11566000,11482000,11482000,11319000,11039000,11039000,1020,1040,1040,6255149,North America,6252001,United States,38.5267,-87.2525,4921868,Indiana,47567,,,,,4263024,Pike County,99991808,Larry Bucshon
49218,WELSH,11393000,11542000,11542000,10395000,10661000,10661000,1100,1080,1080,6255149,North America,6252001,United States,33.0583,-94.844,4736286,Texas,75686,,,,,4678446,Camp County,99994804,Ralph M. Hall
9542,WALTER SCOTT JR ENERGY CENTER,5934800,11576000,11576000,5603400,11238000,11238000,1060,1030,1030,6255149,North America,6252001,United States,41.18,-95.8408,4862182,Iowa,51501,4852832,Council Bluffs,,,4871894,Pottawattamie County,99991905,Steve King
27354,MARSHALL (2727),13255000,11601000,11601000,14989000,12690000,12690000,884,914,914,6255149,North America,6252001,United States,35.5975,-80.9658,4482348,North Carolina,28682,,,,,4459575,Catawba County,99993710,Patrick McHenry
24303,LAMMA,9212300,11611000,11459000,9659500,12966000,13798000,954,896,830,6255147,Asia,1819730,Hong Kong (China),25.07777778,121.5238889,,,,,,,,,,99997298,
